Price,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14 14:30:00+00:00,273.7591857910156,236.7100067138672,277.2900085449219,609.114990234375,111.63600158691406,0.0,0.0,0.0,0.0,0.0,273.8900146484375,236.75,277.5140075683594,609.3800048828125,114.22200012207031,269.6000061035156,232.88999938964844,271.4100036621094,595.2000122070312,110.72099304199219,271.04998779296875,235.1199951171875,271.9800109863281,601.4650268554688,114.22200012207031,0.0,0.0,0.0,0.0,0.0,10617822,7334788,4228630,4533844,866222
2025-11-14 15:30:00+00:00,274.6499938964844,238.2899932861328,278.9849853515625,611.3699951171875,111.52923583984375,0.0,0.0,0.0,0.0,0.0,274.6499938964844,238.72999572753906,279.06988525390625,612.0,112.24200439453125,273.20001220703125,236.39999389648438,276.9800109863281,606.9400024414062,111.11399841308594,273.7699890136719,236.6699981689453,277.2699890136719,609.1199951171875,111.63800048828125,0.0,0.0,0.0,0.0,0.0,3569903,3717221,1752618,1860480,399880
2025-11-14 16:30:00+00:00,275.7049865722656,237.55999755859375,278.5400085449219,611.26123046875,111.73699951171875,0.0,0.0,0.0,0.0,0.0,275.9200134277344,238.32000732421875,279.1499938964844,612.9400024414062,112.00199890136719,273.54998779296875,237.22000122070312,277.9200134277344,607.7899780273438,110.92399597167969,274.6449890136719,238.32000732421875,278.9599914550781,611.3800048828125,111.52850341796875,0.0,0.0,0.0,0.0,0.0,4251993,2052351,968294,1675105,371035
2025-11-14 17:30:00+00:00,274.5849914550781,236.20640563964844,277.79998779296875,610.60498046875,112.0979995727539,0.0,0.0,0.0,0.0,0.0,275.95831298828125,237.6999969482422,278.9419860839844,611.739990234375,112.23299407958984,274.2300109863281,235.77000427246094,276.8900146484375,607.8200073242188,111.46700286865234,275.7099914550781,237.50999450683594,278.5350036621094,611.2000122070312,111.74699401855469,0.0,0.0,0.0,0.0,0.0,1963757,2249917,955999,1030837,245943
2025-11-14 18:30:00+00:00,273.9599914550781,236.25509643554688,278.2300109863281,612.9899291992188,112.55699157714844,0.0,0.0,0.0,0.0,0.0,274.760009765625,236.5,278.3800048828125,613.02001953125,112.56370544433594,273.8399963378906,235.1999969482422,276.8299865722656,608.5001220703125,111.58000183105469,274.57000732421875,236.17999267578125,277.7799987792969,610.5399780273438,112.093994140625,0.0,0.0,0.0,0.0,0.0,1593851,1697135,684070,1242663,223313
2025-11-14 19:30:00+00:00,272.989990234375,235.1999969482422,277.17999267578125,610.0,111.9439926147461,0.0,0.0,0.0,0.0,0.0,274.25,236.2899932861328,278.6000061035156,613.6799926757812,112.7800064086914,272.8900146484375,234.97999572753906,277.0,608.8599853515625,111.8060073852539,273.9700012207031,236.25999450683594,278.2250061035156,612.8400268554688,112.5541000366211,0.0,0.0,0.0,0.0,0.0,2106336,2610702,824026,1241172,261411
2025-11-14 20:30:00+00:00,272.4100036621094,234.6999969482422,276.989990234375,609.8099975585938,111.26800537109375,0.0,0.0,0.0,0.0,0.0,273.260009765625,235.27999877929688,277.55999755859375,610.725830078125,112.01298522949219,272.1700134277344,234.32000732421875,276.29998779296875,607.8099975585938,111.0260009765625,272.9700012207031,235.1999969482422,277.1499938964844,609.97998046875,111.93199157714844,0.0,0.0,0.0,0.0,0.0,3221940,3812255,1086591,1213767,417278
2025-11-17 14:30:00+00:00,269.2799987792969,230.72500610351562,290.8999938964844,607.4000244140625,111.02999877929688,0.0,0.0,0.0,0.0,0.0,270.489990234375,234.60000610351562,294.5,611.6900024414062,111.8499984741211,267.0,229.60000610351562,285.6600036621094,603.1400146484375,110.06999969482422,268.7200012207031,232.94500732421875,286.135009765625,609.0349731445312,110.77999877929688,0.0,0.0,0.0,0.0,10.0,8509806,11162624,9825496,2585815,4796429
2025-11-17 15:30:00+00:00,267.8799133300781,232.4199981689453,288.45001220703125,606.2999877929688,110.37000274658203,0.0,0.0,0.0,0.0,0.0,269.3900146484375,232.5,291.5299987792969,608.4799194335938,111.37000274658203,266.6499938964844,229.19000244140625,287.42999267578125,603.6599731445312,109.62999725341797,269.2300109863281,230.6999969482422,290.8999938964844,607.3001098632812,111.02580261230469,0.0,0.0,0.0,0.0,0.0,3379761,6793002,2897454,1127617,2212014
2025-11-17 16:30:00+00:00,268.9200134277344,233.52000427246094,289.0118103027344,606.8499755859375,111.20999908447266,0.0,0.0,0.0,0.0,0.0,269.54998779296875,233.8249969482422,290.3599853515625,608.8200073242188,111.47000122070312,267.82000732421875,231.0,288.29998779296875,605.77001953125,110.30999755859375,267.8500061035156,232.4499969482422,288.4704895019531,606.25,110.36990356445312,0.0,0.0,0.0,0.0,0.0,2089997,4128759,2043947,848823,1724155
2025-11-17 17:30:00+00:00,267.7799987792969,232.0,286.29998779296875,604.4500122070312,110.5947036743164,0.0,0.0,0.0,0.0,0.0,269.3500061035156,234.02999877929688,289.1600036621094,607.3300170898438,111.28990173339844,267.44000244140625,231.86000061035156,285.8800048828125,602.8499755859375,110.4000015258789,268.94000244140625,233.52439880371094,289.0799865722656,606.7999877929688,111.2300033569336,0.0,0.0,0.0,0.0,0.0,1923442,2375447,1735483,1142893,997802
2025-11-17 18:30:00+00:00,267.2900085449219,231.39930725097656,285.6199035644531,600.1500244140625,109.85820007324219,0.0,0.0,0.0,0.0,0.0,268.3399963378906,232.77000427246094,287.4150085449219,606.4000244140625,110.80999755859375,266.8599853515625,230.5399932861328,284.78009033203125,599.0430297851562,109.69100189208984,267.7699890136719,231.99000549316406,286.2900085449219,604.5,110.58000183105469,0.0,0.0,0.0,0.0,0.0,2030991,2231460,1551909,1256188,1393752
2025-11-17 19:30:00+00:00,266.44000244140625,231.66000366210938,285.30999755859375,596.9487915039062,110.23500061035156,0.0,0.0,0.0,0.0,0.0,267.3800048828125,231.69000244140625,285.6400146484375,600.6099853515625,110.47000122070312,265.7300109863281,230.3800048828125,284.2300109863281,595.4000244140625,109.55000305175781,267.2950134277344,231.38999938964844,285.5950012207031,600.1649780273438,109.8550033569336,0.0,0.0,0.0,0.0,0.0,2737988,2412376,1789662,1772924,1543491
2025-11-17 20:30:00+00:00,267.4599914550781,232.88999938964844,285.6000061035156,601.8400268554688,110.33000183105469,0.0,0.0,0.0,0.0,0.0,267.5799865722656,233.00999450683594,286.2200012207031,602.0499877929688,110.54900360107422,266.19000244140625,231.69000244140625,284.9599914550781,596.27001953125,109.66999816894531,266.44000244140625,231.69000244140625,285.3399963378906,597.0,110.25,0.0,0.0,0.0,0.0,0.0,3487816,2731459,1769940,1550945,2103861
2025-11-18 14:30:00+00:00,267.6499938964844,225.52000427246094,282.3299865722656,586.817626953125,111.8499984741211,0.0,0.0,0.0,0.0,0.0,270.7049865722656,230.1999969482422,288.9100036621094,597.6699829101562,112.9800033569336,265.32000732421875,222.60000610351562,280.07000732421875,583.780029296875,109.19999694824219,269.9150085449219,228.1199951171875,288.3999938964844,591.5999755859375,110.29000091552734,0.0,0.0,0.0,0.0,0.0,8219985,13352762,5737756,5324154,6586155
2025-11-18 15:30:00+00:00,267.8399963378906,226.25999450683594,286.8179931640625,592.77099609375,112.47000122070312,0.0,0.0,0.0,0.0,0.0,268.1199951171875,226.60000610351562,286.8179931640625,594.3499755859375,112.61000061035156,266.02801513671875,223.60000610351562,279.010009765625,584.8699951171875,111.2699966430664,267.6650085449219,225.49000549316406,282.3581848144531,586.77001953125,111.83999633789062,0.0,0.0,0.0,0.0,0.0,3521812,4801911,2999708,2462385,2823663
2025-11-18 16:30:00+00:00,267.1650085449219,222.8144073486328,284.8900146484375,588.5645751953125,112.48999786376953,0.0,0.0,0.0,0.0,0.0,268.3380126953125,226.52000427246094,287.95001220703125,594.39990234375,113.33910369873047,267.1400146484375,222.7100067138672,284.2799987792969,588.3200073242188,112.33999633789062,267.8399963378906,226.25,286.7699890136719,592.7999877929688,112.47000122070312,0.0,0.0,0.0,0.0,0.0,2742457,4671663,2383926,1678701,2699207
