Price,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume
2025-10-13 16:30:00+00:00,249.1042022705078,220.0500030517578,243.01840209960938,713.135009765625,1220.2550048828125,0.0,0.0,0.0,0.0,0.0,249.68930053710938,220.58999633789062,243.82000732421875,714.8900146484375,1224.989990234375,248.5500030517578,219.86050415039062,242.5449981689453,712.1492919921875,1218.22998046875,249.1699981689453,220.1699981689453,243.5,714.2100219726562,1223.27001953125,0.0,0.0,0.0,0.0,0.0,2298264,2850696,1244831,478944,172973
2025-10-13 17:30:00+00:00,249.1461944580078,220.52499389648438,243.8199005126953,714.9605102539062,1219.2099609375,0.0,0.0,0.0,0.0,0.0,249.32000732421875,220.57000732421875,244.0399932861328,715.489990234375,1222.094970703125,248.68800354003906,219.69009399414062,242.89999389648438,712.10009765625,1218.1800537109375,249.08999633789062,220.0500030517578,243.00999450683594,713.030029296875,1220.64501953125,0.0,0.0,0.0,0.0,0.0,2175748,2655303,780801,499360,178239
2025-10-13 18:30:00+00:00,248.32000732421875,220.1199951171875,243.82000732421875,714.625,1220.75,0.0,0.0,0.0,0.0,0.0,249.24000549316406,220.63999938964844,244.00999450683594,715.469970703125,1221.9300537109375,248.1300048828125,219.8000030517578,243.25,712.8400268554688,1216.56005859375,249.13999938964844,220.52499389648438,243.82000732421875,714.9000244140625,1219.0899658203125,0.0,0.0,0.0,0.0,0.0,2310709,2489006,782277,561849,167378
2025-10-13 19:30:00+00:00,247.58999633789062,220.0,244.64999389648438,715.4810180664062,1218.6500244140625,0.0,0.0,0.0,0.0,0.0,248.58999633789062,220.55999755859375,244.99000549316406,716.0,1223.113525390625,247.3300018310547,219.94000244140625,243.7899932861328,713.9000244140625,1218.2000732421875,248.32000732421875,220.11000061035156,243.80999755859375,714.5599975585938,1221.0550537109375,0.0,0.0,0.0,0.0,0.0,3786722,3852204,1726391,1050982,268263
2025-10-14 13:30:00+00:00,247.02000427246094,216.4250030517578,245.11000061035156,709.8980102539062,1215.1099853515625,0.0,0.0,0.0,0.0,0.0,247.22999572753906,216.60000610351562,245.24000549316406,710.989990234375,1215.4150390625,244.6999969482422,212.60000610351562,241.17750549316406,699.3300170898438,1203.0999755859375,246.61500549316406,215.39999389648438,241.86000061035156,708.0,1214.75,0.0,0.0,0.0,0.0,0.0,6901149,13903268,3262497,2649450,595882
2025-10-14 14:30:00+00:00,246.21400451660156,216.4949951171875,246.11000061035156,710.8900146484375,1216.02001953125,0.0,0.0,0.0,0.0,0.0,247.74989318847656,217.06959533691406,246.60000610351562,712.1373291015625,1222.3699951171875,246.1199951171875,215.97999572753906,244.83059692382812,707.8499755859375,1213.363037109375,247.0,216.4250030517578,245.0800018310547,709.8099975585938,1215.1300048828125,0.0,0.0,0.0,0.0,0.0,3292430,5601692,2556920,744607,266233
2025-10-14 15:30:00+00:00,247.38999938964844,218.3000030517578,247.46499633789062,712.8699951171875,1222.760009765625,0.0,0.0,0.0,0.0,0.0,247.75,218.49989318847656,248.0240020751953,715.5399780273438,1223.8900146484375,246.1699981689453,216.47000122070312,246.14999389648438,710.7949829101562,1215.47998046875,246.22999572753906,216.4949951171875,246.14999389648438,710.7949829101562,1216.9300537109375,0.0,0.0,0.0,0.0,0.0,2724013,3960722,1681124,888374,203833
2025-10-14 16:30:00+00:00,247.79800415039062,218.9199981689453,247.47999572753906,714.0499877929688,1218.2650146484375,0.0,0.0,0.0,0.0,0.0,248.035400390625,219.32000732421875,247.89500427246094,714.9450073242188,1224.2899169921875,247.38499450683594,218.0399932861328,246.6367950439453,711.739990234375,1217.31005859375,247.38999938964844,218.2899932861328,247.5,712.8599853515625,1223.8699951171875,0.0,0.0,0.0,0.0,0.0,2048766,3463725,1026217,643456,163728
2025-10-14 17:30:00+00:00,247.48500061035156,217.55999755859375,247.5500030517578,711.2100219726562,1220.010009765625,0.0,0.0,0.0,0.0,0.0,247.82000732421875,219.05999755859375,247.64999389648438,714.0599975585938,1222.4599609375,247.17999267578125,216.82000732421875,247.05999755859375,710.2999877929688,1216.8599853515625,247.80999755859375,218.9250030517578,247.50999450683594,714.0599975585938,1218.219970703125,0.0,0.0,0.0,0.0,0.0,2132596,3966278,656961,510481,154383
2025-10-14 18:30:00+00:00,248.4199981689453,217.48500061035156,246.53500366210938,711.52001953125,1215.8399658203125,0.0,0.0,0.0,0.0,0.0,248.75,217.73500061035156,247.5189971923828,712.7399291992188,1220.5400390625,247.14439392089844,216.87339782714844,246.4857940673828,710.4000244140625,1214.43994140625,247.49000549316406,217.57000732421875,247.5189971923828,711.3900146484375,1220.010009765625,0.0,0.0,0.0,0.0,0.0,3822730,4374080,764146,531401,178803
2025-10-14 19:30:00+00:00,247.85000610351562,216.44000244140625,246.19000244140625,708.77001953125,1215.72998046875,0.0,0.0,0.0,0.0,0.0,248.84500122070312,217.52000427246094,246.5800018310547,711.7769775390625,1216.1800537109375,246.72999572753906,215.3699951171875,244.5,704.8599853515625,1210.010009765625,248.42999267578125,217.49000549316406,246.5500030517578,711.6199951171875,1216.1650390625,0.0,0.0,0.0,0.0,0.0,4482259,5250080,1868966,1297305,382074
2025-10-15 13:30:00+00:00,250.85000610351562,216.1999969482422,251.97000122070312,721.1749877929688,1214.1500244140625,0.0,0.0,0.0,0.0,0.0,251.82000732421875,217.7100067138672,252.60000610351562,723.0499877929688,1218.0,248.63999938964844,215.91009521484375,246.7899932861328,713.25,1206.0,249.3800048828125,216.6999969482422,247.91000366210938,716.8599853515625,1213.010009765625,0.0,0.0,0.0,0.0,0.0,8163531,10791942,3814027,2619944,417645
2025-10-15 14:30:00+00:00,249.85989379882812,215.44000244140625,251.00999450683594,719.27001953125,1216.81005859375,0.0,0.0,0.0,0.0,0.0,251.4691925048828,216.74000549316406,252.75999450683594,723.9000244140625,1219.6199951171875,249.8000030517578,215.14999389648438,250.41099548339844,717.5999755859375,1212.2900390625,250.8699951171875,216.22000122070312,251.97000122070312,721.239990234375,1214.875,0.0,0.0,0.0,0.0,0.0,3430819,7726538,1835298,1545413,235499
2025-10-15 15:30:00+00:00,249.77499389648438,215.42010498046875,249.99000549316406,717.6199951171875,1212.0,0.0,0.0,0.0,0.0,0.0,250.04969787597656,215.6999969482422,251.13999938964844,719.9400024414062,1219.10498046875,248.72000122070312,214.14999389648438,249.22999572753906,713.5750122070312,1212.0,249.82000732421875,215.4499969482422,250.9398956298828,719.2999877929688,1216.8499755859375,0.0,0.0,0.0,0.0,0.0,2879510,5487150,1219453,960983,217204
2025-10-15 16:30:00+00:00,248.0904998779297,213.61500549316406,248.23500061035156,712.3499755859375,1205.4212646484375,0.0,0.0,0.0,0.0,0.0,249.9499053955078,215.5399932861328,250.26499938964844,718.3599853515625,1213.2099609375,247.47999572753906,212.66000366210938,247.44000244140625,709.510009765625,1203.373046875,249.77999877929688,215.4600067138672,249.94000244140625,717.4299926757812,1211.8599853515625,0.0,0.0,0.0,0.0,0.0,2290291,5527751,994289,754696,190657
2025-10-15 17:30:00+00:00,249.64700317382812,214.8000030517578,250.47000122070312,716.3699951171875,1203.9649658203125,0.0,0.0,0.0,0.0,0.0,249.8000030517578,215.0,250.7095947265625,717.1400146484375,1210.3299560546875,248.0500030517578,213.47000122070312,248.1905059814453,712.1199951171875,1203.2099609375,248.10499572753906,213.63499450683594,248.1905059814453,712.5549926757812,1206.114990234375,0.0,0.0,0.0,0.0,0.0,1934212,3033134,802770,553669,146139
2025-10-15 18:30:00+00:00,249.625,214.75,251.14999389648438,717.4031982421875,1204.8900146484375,0.0,0.0,0.0,0.0,0.0,250.0,215.27000427246094,251.64999389648438,718.6199951171875,1208.0,249.47999572753906,214.72999572753906,250.39999389648438,716.1099853515625,1203.5699462890625,249.64999389648438,214.7801055908203,250.47999572753906,716.4199829101562,1203.5699462890625,0.0,0.0,0.0,0.0,0.0,1244588,1806533,838422,322622,93431
